Accession	BSF	PCF
Tb10.v4.0173	0	0
Tb927.4.4170	32.5984	27.7046
Tb927.10.12820	113.6341	14.4474
Tb927_10_v4.snoRNA.0067:snoRNA	0	0
Tb927.5.2170	0	0
Tb927.6.1160	48.5265	56.0901
Tb927.10.15850	61.3734	45.8332
Tb927.8.250	0	0
Tb927.3.4800	42.8546	15.954
Tb927_09_v4.snoRNA.0117	0	0
Tb09.160.2180	56.6384	55.0152
Tb11.01.0510	74.7801	57.8095
Tb927.8.6490	15.0418	36.2146
Tb11.02.5130	13.35	16.3631
Tb927.10.6320	31.7308	41.7875
Tb927.7.3260	0	0
Tb09_snoRNA_0068	0	0
Tb927.2.5270	23.2471	43.3964
Tb927.10.12960	237.8776	113.2661
Tb927.10.4760	244.8688	288.6847
Tb927.4.940	69.4308	73.8604
Tb927.4.4900	51.8968	9.7949
Tb11.01.8030	48.7917	55.2801
Tb09.v2.0350	0	0
Tb09_snoRNA_0064	0	0
Tb09.244.1130	1.4512	0
Tb09.160.3950	53.3527	30.4797
Tb927.6.2610	63.7776	117.6447
Tb927.8.1360	13.7011	23.3088
Tb927.4.5000	5.5625	5.2612
Tb11.01.8470	214.6079	321.7467
Tb927.10.2310	25.6798	45.236
Tb927.7.1600	86.7868	86.1751
Tb09_snoRNA_0010	0	0
Tb927_10_v4.snoRNA.0039:snoRNA	0	0
Tb09.211.2810	59.1379	85.8587
Tb927.4.3010	108.0889	105.4082
Tb09.211.3800	33.388	54.9664
Tb11.01.0100	61.1322	33.0619
Tb927.5.1980	37.3607	37.4899
Tb927.2.4200	17.0741	32.5533
Tb11.01.6280	22.9039	22.1241
Tb927.7.2590	171.7372	257.7361
Tb927.10.16260	0	0
Tb927.7.7160	29.1228	18.9749
Tb11.02.2440	42.4049	39.2389
Tb11.57.0034	0	0
Tb927.2.340	153.8981	145.1571
Tb09.211.3390	37.9504	31.4523
Tb927.10.2620	148.4261	167.6581
Tb927.10.10780	100.2188	78.8402
Tb11.24.0006	1.7551	0
Tb927.10.4800	35.8435	26.9694
Tb927.7.3590	105.3829	155.5794
Tb927.10.15030	24.2326	8.2745
Tb09.244.1980	6.1289	2.1992
Tb09.211.4090	12.1179	23.1976
Tb927.8.3890	0	0
Tb10.v4.0137	0	0
Tb11.01.5370	45.7172	55.9844
Tb927.4.2650	24.066	36.5077
Tb927.10.13060	0.5643	2.261
Tb927.10.4270	79.7303	64.6035
Tb927.2.2830	35.7628	42.2659
Tb927.8.8360	15.9733	6.6539
Tb927.5.4570	6.652	1.3522
Tb927_09_v4.snoRNA.0052	0	0
Tb09.354.0070	0	0
Tb927.10.5100	18.3162	30.6437
Tb09.142.0220	0	0
Tb927.3.1260	53.7372	53.7391
Tb11.0890	0	0
Tb927.10.15740	28.3265	27.8315
Tb10.v4.0046	0	0
Tb927.8.4510	29.9324	26.0716
Tb927.10.8400	58.3489	57.6516
Tb09.211.1830	32.4811	37.1412
Tb11.01.7260	46.9739	67.7974
Tb09.244.1950	0	0
Tb10.v4.0049	0	0
Tb927.4.3650	40.0847	46.8477
Tb11.30.0015	0	0
Tb927.3.2550	0	0
Tb927.3.1280	34.8559	33.0125
Tb927.1.1910	29.9197	30.4261
Tb11.01.6430	38.1183	28.649
Tb927.5.370b	0	0
Tb11.50.0004	0	0
Tb09.211.0420	23.0252	34.8329
Tb11.01.5710	111.1167	129.4947
Tb11.14.0034	0	0
Tb09.160.0710	11.7954	24.6418
Tb927.5.3320	41.4327	28.5873
Tb927.7.4850	44.8363	54.1112
Tb927.3.1300	47.7948	60.6059
Tb927.7.6500	8.3245	0.1489
Tb927.10.7350	33.5279	39.6425
Tb927.10.300	63.2492	38.8209
Tb927.10.4080	53.5633	116.9898
Tb11.30.0002	0	0
Tb09.244.1180	0	0
Tb927.8.5800	18.9818	19.5535
Tb09.211.2800	19.391	26.8424
Tb927.6.2950	40.9123	43.7897
Tb927.4.210	8.7043	3.9083
Tb09.160.2780	121.8613	106.2147
Tb11.57.0052	0	0
Tb09.211.0840	50.107	52.8084
Tb927.7.4320	37.1561	45.3698
Tb927.8.2750	54.7001	48.0736
Tb927.6.4030	59.2538	72.5274
Tb927.4.2790	43.9528	57.189
Tb09.244.0370	0	0
Tb09.160.5520	43.9161	15.2704
Tb11.v4.0044	0	0
Tb11.02.4380	92.6985	79.946
Tb927.5.5160	0.1459	0
Tb09.211.4930	11.0658	9.6789
Tb927.10.6970	0	0
Tb927.6.3840	401.9307	285.4085
Tb927.5.289b	30.5954	28.704
Tb927.6.2870	30.4022	14.2092
Tb09.142.0240	0	0
Tb927.3.130	0	0
Tb09.v4.0090	0	0
Tb11.01.3760	70.1157	88.9455
Tb09.160.4800	39.7868	6.6958
Tb927.10.15530	44.4578	83.4501
Tb927.2.5410	16.2965	20.1809
Tb927.6.2630	52.3059	47.3398
Tb10.v4.0241	0	0
Tb927.6.530	0	0
Tb927.5.4740	0	0
Tb09.160.2710	14.5847	15.7447
Tb11.02.0640	74.7394	66.3703
Tb11.01.1510	68.887	116.0241
Tb927.10.13010	54.2803	37.4975
Tb927.10.5050	92.8171	337.3953
Tb927.8.4270	45.2008	32.7119
Tb09.244.0570	0	0
Tb11.03.0160	40.9189	43.647
Tb11.01.5380	46.4755	52.0746
Tb09.v1.0400	92.7338	85.0151
tryp_IXb-6d06.q1c.snoRNA.0047	0	0
Tb927.5.930	13.6938	57.0462
Tb10.v4.0157	0	0
Tb927.3.4399	0	0
Tb927.7.2880	0	0
Tb927.4.3840	37.3474	82.6161
Tb927.2.5980	31.6402	78.1161
Tb11.14.0029	0	0
Tb927.10.7580	20.5171	31.3974
Tb11.01.2885	11.0351	18.2535
Tb11.01.6930	45.3008	45.5387
Tb927.10.4870	38.4961	37.7597
Tb927.8.7510	55.1245	49.2748
Tb11.02.5280	163.0589	103.8239
Tb927.8.8130	22.0663	36.2832
Tb11.02.4580	22.3315	22.4398
Tb927.3.3760	0	0
Tb927.10.14840	0	0
Tb927.5.1900	101.0883	73.1747
Tb927.10.4190	10.8112	4.0683
Tb11.02.1610	61.0096	46.013
Tb927.10.15290	18.566	31.6603
Tb927.5.1930	338.4403	181.2969
Tb927.6.2070	26.3249	38.1077
Tb11.01.4940	50.3516	86.4881
Tb927.10.16480	0	0
Tb927.3.4230	79.1759	40.7702
Tb10.v4.0223	0	0
Tb927.7.6540	0.5837	0.6012
Tb927.8.3000	38.3316	42.465
Tb927.3.2530	1.6911	0
Tb09.160.3390	0	7.2896
Tb927.8.8220	14.9898	10.0722
Tb09.354.0080	0.5723	0
Tb09.211.0620	1.4739	0.5223
Tb927.10.13350	21.4246	25.2568
Tb927.3.3448	0	0
Tb09.354.0190	0.5657	0
Tb927.10.6680	35.8021	38.9753
Tb927.10.4810	82.7675	74.623
Tb927.6.3460	44.6684	32.379
Tb11.01.1240	40.9083	27.3593
Tb09.244.2600	14.682	20.6298
Tb927.4.440	47.8655	73.128
Tb11.v4.0015	0	0
Tb11.01.3320	58.1284	55.3632
Tb927.7.330	71.8629	84.6245
Tb10.v4.0066	8.4844	0
Tb11.01.4340	56.0854	49.8569
Tb927.10.8530	0	0
Tb09.160.3590	47.0632	94.0043
Tb927.2.2910	47.6836	42.4526
Tb09_snoRNA_0074	0	0
Tb927.6.2410	54.8473	48.484
Tb09.160.2690	13.3426	17.2589
Tb927.3.1490	5.8744	0.2011
Tb927.2.2880	34.8533	56.0647
Tb927.8.5770	45.2768	37.3801
Tb927.10.10190	47.5903	46.2265
Tb09.160.5020	51.1698	35.2275
Tb927.7.2800	51.1658	53.9766
Tb11.01.7300	59.6703	48.8911
Tb11.01.0420	67.9348	51.4342
Tb927.10.4600	33.0768	32.6123
Tb09.142.0010	0	0
Tb927.8.3970	32.8863	44.054
Tb927.4.4860	127.949	7.3033
Tb927.3.1170	40.5831	40.5225
Tb11.01.2680	0.0799	0.28
Tb11.02.5660	79.6797	230.858
Tb11.01.1190	169.2691	98.7892
Tb927.10.13620	36.0194	52.9759
Tb11.13.0004	0	0
Tb927.1.2880	11.7674	39.0103
Tb927.3.5620	83.3158	105.7459
Tb927.8.6150	68.5352	170.1277
Tb927.10.1370	57.0962	74.9552
Tb927.10.12080	42.9533	41.6399
Tb11.02.0860	44.9849	41.259
Tb927.5.4730	0	0
Tb11.39.0005	0	0
Tb927.4.2150	32.032	41.5246
Tb927.4.5120	17.7711	25.5122
Tb05.5K5.30	0	0
Tb11.01.4200	66.0118	93.5135
Tb927.5.4290	36.8596	39.0584
Tb927.10.12660	52.2819	47.1462
Tb927.10.12240	84.9084	197.6463
Tb09.211.1655	41.3767	21.588
Tb927.7.4350	47.2131	24.7043
Tb11.01.5440	66.3869	76.6135
Tb927.3.1580	38.2569	32.206
Tb927.4.4510	31.489	22.3472
Tb09.v4.0135	0	0
Tb927.8.1400	9.933	3.8754
Tb927.6.2650	18.7846	24.7317
Tb927.6.2990	63.4551	47.821
Tb927.3.110	0	0
Tb09.244.1600	0	0
Tb11.03.0880	53.9891	52.9354
Tb927.3.4170	68.0994	43.6696
Tb927_09_v4.snoRNA.0086	0	0
Tb09.160.3540	51.1605	59.8097
Tb11.01.3560	272.1979	161.1681
Tb11.01.7400	108.9831	63.83
Tb09.160.3000	41.4567	18.6454
Tb11_snoRNA_0005	0	0
Tb927.2.1920	78.7874	26.4073
Tb11.47.0018	111.1007	79.3468
Tb927.3.3431	0	0
Tb927.7.6370	43.6163	34.7999
Tb11.01.7250	27.2477	35.3607
Tb927.10.6940	0	0
Tb927.7.3030	0	0
Tb11.02.1880	49.7579	39.5917
Tb11.01.0900	30.2356	25.1909
Tb09.160.3200	8.557	7.5257
Tb09.v1.0370	27.0025	32.9679
Tb927.4.1860	897.8567	1305.517
Tb11.01.0790	65.2981	53.5312
Tb11.01.5140	29.1928	30.5614
Tb927.5.1670	41.6746	42.8047
Tb11.01.8000	59.1079	59.113
Tb10.v4.0084	0.3238	0
Tb927.10.8390	13.3033	17.9569
Tb927.8.6050	67.9202	73.5378
Tb927.7.4170	272.4691	121.4467
Tb927.10.7670	52.4185	66.811
Tb11.02.2910	31.6635	45.1893
Tb927.8.1612	0	0
Tb09_snoRNA_0098	259.1437	227.8858
Tb927.4.2930	69.1102	92.803
Tb927.3.3060	56.4852	26.1643
Tb927.10.6790	16.6843	26.4052
Tb11.01.3530	54.1257	68.2181
Tb927.10.3420	13.0555	10.6262
Tb927.10.9790	45.3107	37.0527
Tb927.6.1560	45.4593	33.2026
Tb927.7.1920	88.3593	74.8934
Tb927.5.4040	42.4055	90.2894
Tb11.02.3340	34.9399	50.3291
Tb927.7.4530	42.7787	30.8483
Tb927.3.3090	29.382	38.0404
Tb927.10.16390	0	0
Tb927.3.1320	28.5804	37.0767
Tb11.45.0003	0	0
Tb09_SLRNA_0004	0	0
Tb09.v1.0525	4.4091	3.432
Tb11.01.2410	40.2666	38.3349
Tb927.10.7700	38.864	106.8983
Tb927.10.15590	139.6138	71.6646
Tb927.2.1350	7.4522	5.6772
Tb11.22.0012	99.2579	140.9398
Tb09.160.3560	36.6257	35.6366
Tb10.v4.0216	4.1366	0
Tb09.244.0815	0	0
Tb927.7.830	26.2669	35.3696
Tb927.5.4920	0	0
Tb11.01.0625	98.1025	132.4552
Tb11.57.0011	0	0
Tb927.8.4190	181.1472	121.2016
Tb11.02.5090	33.6079	14.8366
Tb927.10.6230	32.1393	38.7028
Tb927.5.900	32.2619	39.3624
Tb927.3.1550	33.1115	21.2421
Tb927.10.4280	49.0769	384.5553
Tb09_snoRNA_0021	0	0
Tb927.6.4850	0.2005	0.3905
Tb927.1.4280	10.7673	14.2813
Tb11.43.0005	0	0
Tb927.1.2850	0	0.2237
Tb927.7.2510	213.2752	159.8015
Tb927_09_v4.snoRNA.0014	0	0
Tb927.2.2360	20.5377	25.5129
Tb927.8.6750	54.3343	161.9884
Tb927.5.1120	4.3618	6.7693
Tb927.3.3710	49.8978	43.9085
Tb927.8.6350	11.7301	25.1086
Tb927.2.5190	61.524	159.1631
Tb927.7.5630	23.8414	35.8027
Tb09.142.0440	19.8168	14.875
Tb09.v4.0193	0	0
Tb11.03.0090	199.9865	395.6998
Tb927.7.1410	28.4178	31.2951
Tb927.5.3450	59.515	58.4678
Tb927.10.15060	29.5486	18.3544
Tb09.211.3810	58.9906	67.9896
Tb927.10.190	507.5129	809.1616
Tb09.160.3400	1.1167	2.3193
Tb09.142.0270	0	0
Tb927.2.4480	79.5984	64.9172
Tb927_09_v4.snoRNA.0036	0	0
Tb11.01.7990	33.0835	28.5269
Tb927.10.13570	0.0193	0.1873
Tb09.244.1730	0	0
Tb927.8.3360	28.9635	14.8661
Tb927.7.4510	59.9155	54.8443
Tb09.211.1340	35.407	38.8881
Tb927.4.3760	15.6435	6.6189
Tb927.3.5690	14.5087	1.3556
Tb927.10.13130	27.5176	37.297
Tb927.7.6882	0	0
Tb11.46.0006	33.352	69.0075
Tb10.v4.0139	5.943	0
Tb927.4.5330	41.2668	34.421
Tb927_10_v4.snoRNA.0050:snoRNA	0	0
Tb927.10.1820	25.5019	25.9611
Tb09.160.1750	32.9842	44.7013
Tb927_09_v4.snoRNA.0021	0	0
Tb09.160.5290	7.2843	6.4219
Tb11.02.4600	42.8147	51.3258
Tb927.5.1820	1068.6531	1594.8353
Tb927.2.6404	0	0
Tb927.7.5960	22.6087	14.8743
Tb927.3.3780	63.6543	5.1397
Tb927.3.3424	0	0
Tb05.5K5.200	0	0
Tb927.7.3610	91.0846	74.5056
Tb09.211.2290	33.6945	52.669
Tb11.01.3180	0.529	0.2292
Tb11.01.6670	76.5559	62.9678
Tb09.160.2390	78.7188	126.653
Tb11.01.8280	47.0652	39.5937
Tb927.1.3760	0	0
Tb927.8.7750	36.861	29.4048
Tb10.v4.0250	0	0
Tb09.160.1310	41.1075	44.7891
Tb11.01.8570	58.0178	53.3218
Tb11.24.0014	0	0
Tb927.3.4660	54.5495	19.2803
Tb927.10.7020	42.5748	100.9486
Tb927.2.2320	27.8801	47.3275
Tb927.2.3610	129.7814	245.0644
Tb927.7.2670	30.8966	58.128
Tb927.7.2940	0	0
Tb11.01.0355	975.6341	1622.0217
Tb09.211.0590	40.7643	44.7891
Tb927.3.1530	15.2843	20.8268
Tb927.5.1430	33.9804	0.1681
tryp_IXb-6d06.q1c.snoRNA.0018	0	0
Tb11.01.4250	15.9154	39.0453
Tb927.5.3390	112.3781	185.8683
Tb927.3.2000	44.194	70.3426
Tb08.27P2.310	0	0
Tb927.3.2430	32.2379	25.0427
Tb11.01.4480	87.5391	56.7573
Tb927.7.5360	23.6369	24.1668
Tb927.3.1896	0.4437	0.7838
Tb09.211.3770	80.9217	79.6152
Tb927.7.4920	134.9288	57.0579
Tb11.02.5140	54.5508	36.4912
Tb11.1720	0	0
Tb11.01.3500	43.7049	55.0625
Tb927.10.12650	41.1821	21.0547
Tb927.7.3550	169.3864	194.3427
Tb11.01.1890	43.5443	27.0614
Tb927.3.4396	2.9611	0
Tb927.10.900	34.7653	37.7185
Tb11.42.0001	9.2967	2.9618
Tb927.8.1610	0	0.1413
Tb927.5.5070	0	0
Tb09.211.1910	39.8308	41.7539
Tb927.8.1090	38.1083	35.7753
Tb927.6.1875	0	0
Tb11.01.8270	23.978	43.1644
Tb927.8.230	0	0
Tb927.6.1430	27.0338	39.127
Tb927.6.3350	27.2477	23.6301
Tb927.1.3280	47.1072	34.4169
Tb927_11_01_v4.snoRNA.0021	0	0
Tb11.01.1070	38.8746	39.4084
Tb927.10.2120	28.8549	18.817
Tb927.4.5340	24.9469	35.7739
Tb927.10.11990	22.3895	57.5432
Tb927.5.3650	59.0093	44.1185
Tb927_09_v4.snoRNA.0084	0	0
Tb927.10.12540	66.8454	91.9897
Tb11.44.0005	0	0
Tb927.10.1470	37.6499	34.7649
Tb927.8.5160	20.8822	42.4986
Tb05.5K5.510	0	0
Tb11.01.3240	17.3833	2.7689
Tb09.211.4620	39.1172	30.4598
Tb09.v4.0107	13.8431	3.7875
Tb11.01.5680	130.0046	165.8405
Tb927.4.4470	22.5714	7.6424
Tb927.5.295b	256.0393	231.2451
Tb927.5.2346	18.9825	11.4931
Tb09.v4.0064	0.6989	0.3198
Tb927.5.3110	79.076	42.7011
Tb09.211.0020	9.0774	1.5739
Tb927.1.2610	14.2329	36.242
Tb11.01.2700	38.8166	33.7895
Tb927.8.640	46.8387	25.7449
Tb927.1.2470	0	0
Tb927.10.2550	35.1545	44.5935
Tb927.10.8200	59.1459	60.3842
Tb927.5.180	0	0
Tb11.12.0001	7.2117	3.4958
Tb11.03.0460	26.1143	28.7733
Tb927.4.350	20.5751	23.1825
Tb09.v4.0031	0	0
Tb11.01.1920	665.2977	930.9515
Tb11.01.7970	41.432	31.6946
Tb927.7.5270	51.3098	48.1065
Tb927.8.5570	81.8199	59.2084
Tb927_10_v4.snoRNA.0051:snoRNA	0	0
Tb927.1.3340	0.4957	1.2046
Tb927.10.6110	45.6279	41.2796
Tb927.5.2620	44.0327	49.4532
Tb927.10.16420	0	0
Tb927.8.1340	12.8202	28.4562
Tb09.244.1140	0	0
Tb10.v4.0201	0	0
Tb11.01.8200	55.0399	132.9521
Tb927.3.1450	19.5202	16.4311
Tb09.244.2590	985.0041	1738.1693
Tb11.01.0080	1.9277	0.9925
Tb927.3.1700	25.965	42.163
Tb09.160.4420	11.7514	19.4684
Tb927.3.4630	50.7387	31.1448
Tb927_09_v4.snoRNA.0027	0	0
Tb927.1.2700	38.5248	74.4843
Tb927.7.5720	34.5294	38.3308
Tb11_snoRNA_0035	0	0
Tb09_SLRNA_0010	0	0
Tb927.4.2800	48.8337	36.3834
Tb10.v4.0132	0	0
Tb09.v4.0137	0	0
Tb11_snoRNA_0046	69.8339	104.104
Tb09.v4.0120	0.4724	0
Tb09_SLRNA_0023	0	0
Tb09.v4.0207	0	0
Tb11.32.0001	0	0
Tb927.10.12420	38.5321	18.2981
Tb927.8.2280	0	0
Tb927.7.7360	76.8884	102.5102
Tb09.v2.0060	0	0
Tb927.1.4620	0	0
Tb927.1.1540	26.0563	24.3556
Tb927.10.8000	32.1273	32.4991
Tb927.7.5020	9.6625	13.3766
Tb927.7.220	85.6673	85.5862
Tb927.10.15600	38.5488	65.1499
Tb927.10.12830	39.1685	40.624
Tb927.7.1175	8.1859	5.0986
Tb927.5.400b	0	0
Tb927.10.14680	55.9994	86.25
Tb927.1.4740	41.4114	44.0059
Tb09.244.1200	0	0
Tb927.6.390	0.2005	0.061
Tb927.3.3437	0	0
Tb927.1.5270	0	0
Tb927.7.1890	26.4148	16.6761
Tb927.10.8660	88.5259	68.7817
Tb10.v4.0044	0.3611	1.1854
Tb927.7.2810	76.0261	52.5688
Tb927.6.2200	193.8995	152.0849
Tb09.v4.0076	0	0
Tb927.8.2860	43.2544	29.7219
Tb927.1.920	1.2553	0
Tb927.6.400	100.3141	68.991
Tb927.1.3240	9.2074	8.4235
Tb11.01.5650	23.6402	16.1098
Tb927.3.1340	43.9814	47.5917
Tb927.1.5040	21.3054	15.083
Tb927.10.1800	47.7742	31.4132
Tb11.01.2010	30.8573	47.6308
Tb927.4.330	32.3452	54.0501
Tb927.8.5310	57.0329	138.8621
Tb927.4.2110	36.5351	31.8697
Tb927.10.3250	42.1457	74.0169
Tb927.10.11280	8.1672	1.5492
Tb927.7.300	103.4778	23.3047
Tb927.4.1420	54.3856	53.1859
Tb927.8.2240	41.0302	66.5433
Tb927.6.1420	36.148	23.5271
Tb11.02.4540	48.242	36.6614
Tb11.v4.0069	0	0
Tb927.6.1150	22.2369	23.5333
Tb927.1.3800	28.01	19.8864
Tb11.02.1310	59.1918	36.8372
Tb927.8.4020	0	0
Tb927.7.6884	0	0
Tb11.01.1980	85.3315	90.0609
Tb927.3.3970	58.239	62.5677
Tb09.244.2560	51.9315	58.8055
Tb927.3.4500	41.1182	179.156
Tb09.244.1560	0	0
Tb927.6.5320	0	0
Tb927.4.3990	0	0
Tb09.211.4710	10.2575	12.3284
Tb927.10.6420	11.4489	5.3271
Tb11.38.0005	0	0
Tb927.8.5940	38.1376	36.4397
Tb11.02.5520	42.0857	42.1712
Tb11.01.7325	127.6311	120.5523
Tb09.v4.0116	0.6283	0
Tb11.01.7150	36.0807	43.6415
Tb09.160.2250	73.017	71.5884
Tb11.02.1540	33.6006	32.6288
Tb11.01.4040	41.5886	57.5638
Tb927.6.1600	42.6054	95.5226
Tb11.01.2690	64.5425	66.4719
Tb11.1430	0	0
Tb09.211.1650	45.5999	40.7984
Tb09.v4.0028	0	0
Tb11.01.6480	19.0711	26.1128
Tb927.6.5480	0	0
Tb927.10.6610	101.9472	77.72
Tb927.8.530	10.4574	2.2067
Tb927.8.7130	37.2148	32.2685
Tb927.1.3580	8.2778	5.5852
Tb927.8.910	43.495	43.2969
Tb927.5.5020	0	0
Tb927.3.5420	40.7417	41.9234
Tb927.10.780	62.9366	59.0354
Tb927.7.3470	56.4932	41.3503
Tb927.10.3580	50.4462	53.582
Tb11.02.5720	69.6287	91.3026
Tb10.v4.0175	0	0
Tb927_09_v4.snoRNA.0041	0	0
Tb09.v4.0174	0	0
Tb927.10.13660	27.0672	49.1183
Tb09.v4.0180	0	0
Tb927.4.5700	0	0
Tb927.6.3960	80.9783	54.2807
Tb09.160.1150	278.1396	163.4333
Tb927.10.2080	92.4413	69.0707
Tb927.3.2240	55.2958	53.6465
Tb927.5.4370	0	0
Tb09.211.3500	59.8049	152.2078
Tb09.142.0210	0	0
Tb927.5.4980	5.9676	0
Tb927.1.5280	7.8947	0
Tb927_10_v4.snoRNA.0058:snoRNA	0	0
Tb09.160.3650	59.5423	22.4934
Tb927.8.480	0.1199	0
Tb09.160.1540	8.1286	6.3602
Tb927.3.1910	20.5078	31.8065
Tb11.01.6170	23.0691	38.6877
Tb09.v1.0060	22.8526	54.9788
Tb09_tRNA_Gly_1	0.571	0
Tb927_08_v4.snoRNA.0027	0	0
Tb11.01.1760	101.6994	67.4528
Tb11.02.2180	15.8461	10.272
Tb927.1.380	9.5952	6.5242
Tb09.211.1810	116.5693	95.1979
Tb11.02.0520	50.5148	56.8616
Tb11.01.3410	43.6249	43.9284
Tb927.5.130	40.727	2.25
Tb08.27P2.720	0	0
Tb927.10.10340	50.8673	54.4159
Tb927.4.2020	58.7154	77.6864
Tb927.7.5850	28.2279	40.5794
Tb927.10.9290	80.3846	71.9707
Tb11.01.6860	90.3037	66.9668
Tb927.10.3210	248.6316	590.2779
Tb927.6.2150	25.9644	27.2117
Tb11.01.5185	37.3207	47.2094
Tb09.244.2180	19.3017	15.6801
Tb927.3.3140	51.535	52.2702
Tb927.10.6410	54.4795	56.898
Tb927.2.3620	55.3931	37.2703
Tb11.02.2260	60.5485	80.2014
Tb927.5.1100	88.9271	131.624
Tb927.4.130	5.2307	3.3167
Tb927.7.5800	52.4405	34.0504
Tb09.244.0510	0	0
Tb11.01.0415	65.9538	29.9882
Tb11.02.0010	59.9188	6.518
Tb927.10.10830	42.4042	81.9544
Tb927_09_v4.snoRNA.0073	0	0
Tb927.6.1920	34.658	29.6169
Tb927.4.4970	23.1211	25.3612
Tb927.2.1290	0	0
Tb11.01.0370	52.0647	60.529
Tb927.5.2210	0	0
Tb927.3.2100	88.6958	127.2584
Tb927.6.2686	7.0438	22.3568
Tb09.160.2300	4.2505	1.7372
Tb927.10.8790	52.2946	65.0916
Tb927.7.3350	73.3708	69.4331
Tb927.6.4210	60.5812	91.2216
Tb927.6.5630	0	0
Tb08.27P2.710	0	0
Tb927.3.3020	26.7686	24.5979
Tb09.211.2670	40.5591	55.2492
Tb927_11_01_v4.snoRNA.0027	0	0
Tb11.03.0530	258.7466	245.2868
Tb927.5.4230	0	0
Tb927.10.15260	0.2125	0.9005
Tb11.12.0017	98.5843	20.3957
Tb927.5.3050	41.7339	59.7019
Tb11.01.1620	23.7082	24.9116
Tb927.10.13700	51.7475	44.5846
Tb927.4.2470	25.312	33.0214
Tb11.0340	46.4082	35.5563
Tb927.10.490	29.0382	7.4701
Tb927.7.5970	9.5985	22.6581
Tb927.8.7930	1.4506	0.7145
Tb927.3.1030	112.7672	122.5476
tryp_IXb-6d06.q1c.snoRNA.0027	0	0
Tb11.02.0620	51.4737	104.4678
Tb927.5.5110	0	0
Tb11.01.6190	41.5886	56.8616
Tb927.10.7360	37.6852	16.926
Tb927.8.2950	46.0444	50.1177
Tb927.5.4270	42.7753	48.1086
Tb927.8.6470	43.5696	50.9496
Tb927.4.2830	35.0712	31.3864
Tb927.2.2220	23.339	17.5643
Tb927.3.5140	24.687	23.0514
Tb927.4.2890	57.4414	54.2347
Tb927.10.9830	199.9565	395.1966
Tb09.v2.0080	0.5004	0
Tb11.01.0030	0.2791	0.2718
Tb927.8.2852	0	0
Tb09.160.4090	44.1706	53.8366
Tb09.244.2460	5.9417	2.0756
Tb927.4.4160	23.5236	28.1905
Tb927.7.5860	20.2432	23.4894
Tb927.5.4420	0	0.1153
Tb927.7.850	40.2586	55.1442
Tb11.0650	0	0
Tb10.v4.0077	0	0
Tb10.v4.0189	0	0
Tb09.211.4630	50.7727	46.8552
Tb927.4.480	43.2158	36.2475
Tb927.8.7790	125.7268	66.0821
Tb927.3.500	0	0
Tb927.10.3820	23.9514	36.5091
Tb05.30F7.410	0.471	0.9163
Tb09.244.2010	4.5464	0
Tb09_snoRNA_0101	0	0
Tb09.v4.0149	9.3453	3.0085
Tb927.3.5640	59.8189	59.8385
Tb11.01.3840	45.6579	12.4108
Tb927.7.6410	21.0342	40.0248
Tb927.8.2075	0	0
Tb927.6.5350	0	0
Tb927.10.11970	75.8809	189.4019
Tb927.10.14380	39.3251	47.5196
Tb927.10.7650	9.3033	2.0832
Tb927.7.2890	0	0
Tb927.5.330b	0	0
Tb927.1.2970	48.6058	37.5757
Tb927.8.1100	43.5183	46.2601
Tb927.1.5290	0	0
Tb927_10_v4.snoRNA.0037:snoRNA	5.1014	14.2641
Tb927.3.650	80.7831	96.7526
Tb11.03.0810	39.4024	47.5622
Tb11.52.0018	30.4835	26.5157
Tb927.4.3298	0	0
Tb11.01.0890	17.4273	25.1045
Tb11.02.5440	29.4933	30.8339
Tb11.01.5010	35.5243	43.8563
Tb927.3.720	414.0454	276.5745
Tb927.6.5410	0	0
Tb11.47.0019	39.0918	23.998
Tb927.5.4220	0	0
Tb927.2.2550	35.8021	25.8108
Tb927.1.5200	21.7738	0.2539
Tb11.01.5460	47.7675	68.2394
Tb11.0480	0	0
Tb11.v4.0059	0	0
Tb927.8.6562	0	0
Tb927.3.4520	67.4677	60.1605
Tb927.1.870	57.0076	82.2208
Tb927.10.6400	48.8457	96.0964
Tb927.4.3820	38.2509	30.0864
Tb927.8.443	0	0
Tb09.160.0520	20.2605	17.3488
Tb927_06_v4.snoRNA.0029	0	0
Tb927.10.13540	61.468	44.0156
Tb927.1.4070	49.3941	15.3967
Tb927.10.13080	13.0221	9.1277
Tb927.2.220	19.3497	11.5658
Tb927.2.1700	47.0072	14.7659
Tb927.1.3190	213.8449	130.1887
Tb09.211.0710	56.1773	42.9887
Tb09.160.0920	45.5713	33.5287
Tb927.3.3820	89.2942	118.8596
Tb11.01.2430	18.3675	23.5649
Tb11.01.7630	36.0327	51.7822
Tb927.3.4180	46.067	18.8616
Tb927.7.4390	64.296	197.4514
Tb927.6.5740	0	0
Tb927.10.15140	229.9389	199.1118
Tb927.10.3860	83.02	75.794
Tb11.01.2610	23.1991	18.3571
Tb927.6.1580	31.8255	29.9134
Tb927.10.10360	0.1246	0.094
Tb11.01.4850	100.4507	76.6369
Tb927.6.940	19.1717	11.3126
Tb927.5.2020	18.6593	20.6888
Tb09.211.2205	76.4673	64.8637
Tb927.5.1410	72.2007	0.3569
Tb927.10.3610	21.1701	19.0085
Tb927.10.15770	29.7125	16.1407
Tb927.8.5670	25.0635	40.7387
